"SkillName","CanonicalSource","VariantCount","AvailableSources"
"007","antigravity-claude","2","antigravity-claude;antigravity-codex"
"00-andruia-consultant","antigravity-claude","2","antigravity-claude;antigravity-codex"
"10-andruia-skill-smith","antigravity-claude","2","antigravity-claude;antigravity-codex"
"20-andruia-niche-intelligence","antigravity-claude","2","antigravity-claude;antigravity-codex"
"3d-web-experience","antigravity-claude","2","antigravity-claude;antigravity-codex"
"ab-test-setup","antigravity-claude","2","antigravity-claude;antigravity-codex"
"acceptance-orchestrator","antigravity-claude","2","antigravity-claude;antigravity-codex"
"accessibility-compliance-accessibility-audit","antigravity-claude","2","antigravity-claude;antigravity-codex"
"activecampaign-automation","antigravity-claude","2","antigravity-claude;antigravity-codex"
"active-directory-attacks","antigravity-claude","2","antigravity-claude;antigravity-codex"
"ad-creative","antigravity-claude","2","antigravity-claude;antigravity-codex"
"address-github-comments","antigravity-claude","2","antigravity-claude;antigravity-codex"
"advanced-evaluation","antigravity-claude","2","antigravity-claude;antigravity-codex"
"advogado-criminal","antigravity-claude","2","antigravity-claude;antigravity-codex"
"advogado-especialista","antigravity-claude","2","antigravity-claude;antigravity-codex"
"aegisops-ai","antigravity-claude","2","antigravity-claude;antigravity-codex"
"agent-evaluation","antigravity-claude","2","antigravity-claude;antigravity-codex"
"agentfolio","antigravity-claude","2","antigravity-claude;antigravity-codex"
"agent-framework-azure-ai-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"agentic-actions-auditor","antigravity-claude","2","antigravity-claude;antigravity-codex"
"agentmail","antigravity-claude","2","antigravity-claude;antigravity-codex"
"agent-manager-skill","antigravity-claude","2","antigravity-claude;antigravity-codex"
"agent-memory-mcp","antigravity-claude","2","antigravity-claude;antigravity-codex"
"agent-memory-systems","antigravity-claude","2","antigravity-claude;antigravity-codex"
"agent-orchestration-improve-agent","antigravity-claude","2","antigravity-claude;antigravity-codex"
"agent-orchestration-multi-agent-optimize","antigravity-claude","2","antigravity-claude;antigravity-codex"
"agent-orchestrator","antigravity-claude","2","antigravity-claude;antigravity-codex"
"agentphone","antigravity-claude","2","antigravity-claude;antigravity-codex"
"agents-md","antigravity-claude","2","antigravity-claude;antigravity-codex"
"agents-v2-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"agent-tool-builder","antigravity-claude","2","antigravity-claude;antigravity-codex"
"ai-agent-development","antigravity-claude","2","antigravity-claude;antigravity-codex"
"ai-agents-architect","antigravity-claude","2","antigravity-claude;antigravity-codex"
"ai-analyzer","antigravity-claude","2","antigravity-claude;antigravity-codex"
"ai-dev-jobs-mcp","antigravity-claude","2","antigravity-claude;antigravity-codex"
"ai-engineer","antigravity-claude","2","antigravity-claude;antigravity-codex"
"ai-ml","antigravity-claude","2","antigravity-claude;antigravity-codex"
"ai-native-cli","antigravity-claude","2","antigravity-claude;antigravity-codex"
"ai-product","antigravity-claude","2","antigravity-claude;antigravity-codex"
"airflow-dag-patterns","antigravity-claude","2","antigravity-claude;antigravity-codex"
"airtable-automation","antigravity-claude","2","antigravity-claude;antigravity-codex"
"ai-seo","antigravity-claude","2","antigravity-claude;antigravity-codex"
"ai-studio-image","antigravity-claude","2","antigravity-claude;antigravity-codex"
"ai-wrapper-product","antigravity-claude","2","antigravity-claude;antigravity-codex"
"akf-trust-metadata","antigravity-claude","2","antigravity-claude;antigravity-codex"
"algolia-search","antigravity-claude","2","antigravity-claude;antigravity-codex"
"algorithmic-art","current-bundle","4","current-bundle;main;antigravity-claude;antigravity-codex"
"alpha-vantage","antigravity-claude","2","antigravity-claude;antigravity-codex"
"amazon-alexa","antigravity-claude","2","antigravity-claude;antigravity-codex"
"amplitude-automation","antigravity-claude","2","antigravity-claude;antigravity-codex"
"analytics-product","antigravity-claude","2","antigravity-claude;antigravity-codex"
"analytics-tracking","antigravity-claude","2","antigravity-claude;antigravity-codex"
"andrej-karpathy","antigravity-claude","2","antigravity-claude;antigravity-codex"
"android_ui_verification","antigravity-claude","2","antigravity-claude;antigravity-codex"
"android-jetpack-compose-expert","antigravity-claude","2","antigravity-claude;antigravity-codex"
"angular","antigravity-claude","2","antigravity-claude;antigravity-codex"
"angular-best-practices","antigravity-claude","2","antigravity-claude;antigravity-codex"
"angular-migration","antigravity-claude","2","antigravity-claude;antigravity-codex"
"angular-state-management","antigravity-claude","2","antigravity-claude;antigravity-codex"
"angular-ui-patterns","antigravity-claude","2","antigravity-claude;antigravity-codex"
"animejs-animation","antigravity-claude","2","antigravity-claude;antigravity-codex"
"antigravity-design-expert","antigravity-claude","2","antigravity-claude;antigravity-codex"
"antigravity-skill-orchestrator","antigravity-claude","2","antigravity-claude;antigravity-codex"
"antigravity-workflows","antigravity-claude","2","antigravity-claude;antigravity-codex"
"anti-reversing-techniques","antigravity-claude","2","antigravity-claude;antigravity-codex"
"api-design-principles","antigravity-claude","2","antigravity-claude;antigravity-codex"
"api-documentation","antigravity-claude","2","antigravity-claude;antigravity-codex"
"api-documentation-generator","antigravity-claude","2","antigravity-claude;antigravity-codex"
"api-documenter","antigravity-claude","2","antigravity-claude;antigravity-codex"
"api-endpoint-builder","antigravity-claude","2","antigravity-claude;antigravity-codex"
"api-fuzzing-bug-bounty","antigravity-claude","2","antigravity-claude;antigravity-codex"
"apify-actor-development","antigravity-claude","2","antigravity-claude;antigravity-codex"
"apify-actorization","antigravity-claude","2","antigravity-claude;antigravity-codex"
"apify-audience-analysis","antigravity-claude","2","antigravity-claude;antigravity-codex"
"apify-brand-reputation-monitoring","antigravity-claude","2","antigravity-claude;antigravity-codex"
"apify-competitor-intelligence","antigravity-claude","2","antigravity-claude;antigravity-codex"
"apify-content-analytics","antigravity-claude","2","antigravity-claude;antigravity-codex"
"apify-influencer-discovery","antigravity-claude","2","antigravity-claude;antigravity-codex"
"apify-lead-generation","antigravity-claude","2","antigravity-claude;antigravity-codex"
"apify-market-research","antigravity-claude","2","antigravity-claude;antigravity-codex"
"apify-trend-analysis","antigravity-claude","2","antigravity-claude;antigravity-codex"
"apify-ultimate-scraper","antigravity-claude","2","antigravity-claude;antigravity-codex"
"api-patterns","current-bundle","3","current-bundle;antigravity-claude;antigravity-codex"
"api-security-best-practices","antigravity-claude","2","antigravity-claude;antigravity-codex"
"api-security-testing","antigravity-claude","2","antigravity-claude;antigravity-codex"
"api-testing-observability-api-mock","antigravity-claude","2","antigravity-claude;antigravity-codex"
"app-builder","current-bundle","3","current-bundle;antigravity-claude;antigravity-codex"
"appdeploy","antigravity-claude","2","antigravity-claude;antigravity-codex"
"application-performance-performance-optimization","antigravity-claude","2","antigravity-claude;antigravity-codex"
"app-store-changelog","antigravity-claude","2","antigravity-claude;antigravity-codex"
"app-store-optimization","antigravity-claude","2","antigravity-claude;antigravity-codex"
"architect-review","antigravity-claude","2","antigravity-claude;antigravity-codex"
"architecture","current-bundle","3","current-bundle;antigravity-claude;antigravity-codex"
"architecture-decision-records","antigravity-claude","2","antigravity-claude;antigravity-codex"
"architecture-patterns","antigravity-claude","2","antigravity-claude;antigravity-codex"
"arm-cortex-expert","antigravity-claude","2","antigravity-claude;antigravity-codex"
"asana-automation","antigravity-claude","2","antigravity-claude;antigravity-codex"
"ask-questions-if-underspecified","antigravity-claude","2","antigravity-claude;antigravity-codex"
"astro","antigravity-claude","2","antigravity-claude;antigravity-codex"
"astropy","antigravity-claude","2","antigravity-claude;antigravity-codex"
"async-python-patterns","antigravity-claude","2","antigravity-claude;antigravity-codex"
"attack-tree-construction","antigravity-claude","2","antigravity-claude;antigravity-codex"
"audio-transcriber","antigravity-claude","2","antigravity-claude;antigravity-codex"
"audit-context-building","antigravity-claude","2","antigravity-claude;antigravity-codex"
"auth-implementation-patterns","antigravity-claude","2","antigravity-claude;antigravity-codex"
"autonomous-agent-patterns","antigravity-claude","2","antigravity-claude;antigravity-codex"
"autonomous-agents","antigravity-claude","2","antigravity-claude;antigravity-codex"
"avalonia-layout-zafiro","antigravity-claude","2","antigravity-claude;antigravity-codex"
"avalonia-viewmodels-zafiro","antigravity-claude","2","antigravity-claude;antigravity-codex"
"avalonia-zafiro-development","antigravity-claude","2","antigravity-claude;antigravity-codex"
"avoid-ai-writing","antigravity-claude","2","antigravity-claude;antigravity-codex"
"awareness-stage-mapper","antigravity-claude","2","antigravity-claude;antigravity-codex"
"aws-cost-cleanup","antigravity-claude","2","antigravity-claude;antigravity-codex"
"aws-cost-optimizer","antigravity-claude","2","antigravity-claude;antigravity-codex"
"aws-penetration-testing","antigravity-claude","2","antigravity-claude;antigravity-codex"
"aws-serverless","antigravity-claude","2","antigravity-claude;antigravity-codex"
"aws-skills","antigravity-claude","2","antigravity-claude;antigravity-codex"
"awt-e2e-testing","antigravity-claude","2","antigravity-claude;antigravity-codex"
"axiom","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azd-deployment","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-agents-persistent-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-agents-persistent-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-anomalydetector-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-contentsafety-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-contentsafety-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-contentsafety-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-contentunderstanding-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-document-intelligence-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-document-intelligence-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-formrecognizer-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-ml-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-openai-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-projects-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-projects-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-projects-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-projects-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-textanalytics-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-transcription-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-translation-document-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-translation-text-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-translation-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-vision-imageanalysis-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-vision-imageanalysis-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-voicelive-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-voicelive-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-voicelive-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-ai-voicelive-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-appconfiguration-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-appconfiguration-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-appconfiguration-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-communication-callautomation-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-communication-callingserver-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-communication-chat-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-communication-common-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-communication-sms-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-compute-batch-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-containerregistry-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-cosmos-db-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-cosmos-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-cosmos-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-cosmos-rust","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-cosmos-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-data-tables-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-data-tables-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-eventgrid-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-eventgrid-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-eventgrid-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-eventhub-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-eventhub-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-eventhub-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-eventhub-rust","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-eventhub-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-functions","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-identity-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-identity-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-identity-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-identity-rust","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-identity-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-keyvault-certificates-rust","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-keyvault-keys-rust","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-keyvault-keys-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-keyvault-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-keyvault-secrets-rust","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-keyvault-secrets-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-maps-search-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-messaging-webpubsub-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-messaging-webpubsubservice-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-mgmt-apicenter-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-mgmt-apicenter-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-mgmt-apimanagement-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-mgmt-apimanagement-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-mgmt-applicationinsights-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-mgmt-arizeaiobservabilityeval-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-mgmt-botservice-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-mgmt-botservice-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-mgmt-fabric-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-mgmt-fabric-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-mgmt-mongodbatlas-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-mgmt-weightsandbiases-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-microsoft-playwright-testing-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-monitor-ingestion-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-monitor-ingestion-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-monitor-opentelemetry-exporter-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-monitor-opentelemetry-exporter-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-monitor-opentelemetry-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-monitor-opentelemetry-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-monitor-query-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-monitor-query-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-postgres-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-resource-manager-cosmosdb-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-resource-manager-durabletask-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-resource-manager-mysql-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-resource-manager-playwright-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-resource-manager-postgresql-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-resource-manager-redis-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-resource-manager-sql-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-search-documents-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-search-documents-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-search-documents-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-security-keyvault-keys-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-security-keyvault-keys-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-security-keyvault-secrets-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-servicebus-dotnet","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-servicebus-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-servicebus-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-speech-to-text-rest-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-storage-blob-java","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-storage-blob-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-storage-blob-rust","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-storage-blob-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-storage-file-datalake-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-storage-file-share-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-storage-file-share-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-storage-queue-py","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-storage-queue-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"azure-web-pubsub-ts","antigravity-claude","2","antigravity-claude;antigravity-codex"
"backend-architect","antigravity-claude","2","antigravity-claude;antigravity-codex"
"backend-development-feature-development","antigravity-claude","2","antigravity-claude;antigravity-codex"
"backend-dev-guidelines","antigravity-claude","2","antigravity-claude;antigravity-codex"
"backend-security-coder","antigravity-claude","2","antigravity-claude;antigravity-codex"
"backtesting-frameworks","antigravity-claude","2","antigravity-claude;antigravity-codex"
"bamboohr-automation","antigravity-claude","2","antigravity-claude;antigravity-codex"
"basecamp-automation","antigravity-claude","2","antigravity-claude;antigravity-codex"
"baseline-ui","antigravity-claude","2","antigravity-claude;antigravity-codex"
"bash-defensive-patterns","antigravity-claude","2","antigravity-claude;antigravity-codex"
"bash-linux","current-bundle","3","current-bundle;antigravity-claude;antigravity-codex"
"bash-pro","antigravity-claude","2","antigravity-claude;antigravity-codex"
"bash-scripting","antigravity-claude","2","antigravity-claude;antigravity-codex"
"bats-testing-patterns","antigravity-claude","2","antigravity-claude;antigravity-codex"
"bazel-build-optimization","antigravity-claude","2","antigravity-claude;antigravity-codex"
"bdi-mental-states","antigravity-claude","2","antigravity-claude;antigravity-codex"
"bdistill-behavioral-xray","antigravity-claude","2","antigravity-claude;antigravity-codex"
"bdistill-knowledge-extraction","antigravity-claude","2","antigravity-claude;antigravity-codex"
"beautiful-prose","antigravity-claude","2","antigravity-claude;antigravity-codex"
"behavioral-modes","current-bundle","3","current-bundle;antigravity-claude;antigravity-codex"
"bevy-ecs-expert","antigravity-claude","2","antigravity-claude;antigravity-codex"
"bill-gates","antigravity-claude","2","antigravity-claude;antigravity-codex"
"billing-automation","antigravity-claude","2","antigravity-claude;antigravity-codex"
"binary-analysis-patterns","antigravity-claude","2","antigravity-claude;antigravity-codex"
"biopython","antigravity-claude","2","antigravity-claude;antigravity-codex"
"bitbucket-automation","antigravity-claude","2","antigravity-claude;antigravity-codex"
"blockchain-developer","antigravity-claude","2","antigravity-claude;antigravity-codex"
"blog-writing-guide","antigravity-claude","2","antigravity-claude;antigravity-codex"
"box-automation","antigravity-claude","2","antigravity-claude;antigravity-codex"
"brainstorming","current-bundle","4","current-bundle;superpowers;antigravity-claude;antigravity-codex"
